cik,company_name,fis_yr,filling_date,complexity,ex13,10k_url,ex13_url
36104,US BANCORP \DE\,2018,20190222,0.318181818,1,https://www.sec.gov/Archives/edgar/data/36104/000119312519047201/d584906d10k.htm,"['https://www.sec.gov/Archives/edgar/data/36104/000119312519047201/d584906dex13.htm', 'https://www.sec.gov/Archives/edgar/data/36104/000119312519047201/d584906dex13.htm']"
732712,VERIZON COMMUNICATIONS INC,2018,20190215,0.342245989,1,https://www.sec.gov/Archives/edgar/data/732712/000073271219000012/a2018q410-k.htm,['https://www.sec.gov/Archives/edgar/data/732712/000073271219000012/a2018q410-kxexhibit13.htm']
1396009,Vulcan Materials CO,2018,20190226,0.248663102,0,https://www.sec.gov/Archives/edgar/data/1396009/000139600919000021/vmc-20181231x10k.htm,
1618921,"Walgreens Boots Alliance, Inc.",2018,20181011,0.302139037,0,https://www.sec.gov/Archives/edgar/data/1618921/000162828018012472/wba-2018831x10k.htm,
104169,Walmart Inc.,2018,20180330,0.262032086,0,https://www.sec.gov/Archives/edgar/data/104169/000010416918000028/wmtform10-kx1312018.htm,
823768,WASTE MANAGEMENT INC,2018,20190214,0.27540107,0,https://www.sec.gov/Archives/edgar/data/823768/000155837019000662/wm-20181231x10k.htm,
72971,WELLS FARGO & COMPANY/MN,2018,20190227,0.35828877,1,https://www.sec.gov/Archives/edgar/data/72971/000007297119000227/wfc-12312018x10k.htm,['https://www.sec.gov/Archives/edgar/data/72971/000007297119000227/wfc-12312018xex13.htm']
106535,WEYERHAEUSER CO,2018,20190215,0.254010695,0,https://www.sec.gov/Archives/edgar/data/106535/000010653519000014/wy-123118x10k.htm,
106640,WHIRLPOOL CORP /DE/,2018,20190212,0.304812834,0,https://www.sec.gov/Archives/edgar/data/106640/000010664019000016/whr-1231201810xk.htm,
107263,WILLIAMS COMPANIES INC,2018,20190221,0.272727273,0,https://www.sec.gov/Archives/edgar/data/107263/000010726319000007/wmb_20181231x10k.htm,
72903,XCEL ENERGY INC,2018,20190222,0.245989305,0,https://www.sec.gov/Archives/edgar/data/72903/000007290319000010/xcel1231201810-k.htm,
743988,XILINX INC,2018,20180515,0.29144385,0,https://www.sec.gov/Archives/edgar/data/743988/000074398818000022/xlnx331201810k.htm,
1041061,YUM BRANDS INC,2018,20190221,0.336898396,0,https://www.sec.gov/Archives/edgar/data/1041061/000104106119000010/yum10k12312018.htm,
66740,3M CO,2019,20200206,0.302139037,0,https://www.sec.gov/Archives/edgar/data/66740/000155837020000581/mmm-20191231x10k62bf35.htm,
1800,ABBOTT LABORATORIES,2019,20200221,0.280748663,0,https://www.sec.gov/Archives/edgar/data/1800/000110465920023904/abt-20191231x10k59d41b.htm,
796343,ADOBE INC.,2019,20200121,0.307486631,0,https://www.sec.gov/Archives/edgar/data/796343/000079634320000013/adbe10kfy19.htm,
874761,AES CORP,2019,20200228,0.347593583,0,https://www.sec.gov/Archives/edgar/data/874761/000087476120000012/a2019form10-k.htm,
4977,AFLAC INC,2019,20200221,0.304812834,0,https://www.sec.gov/Archives/edgar/data/4977/000000497720000044/afl12311910k.htm,
2969,AIR PRODUCTS & CHEMICALS INC /DE/,2019,20191126,0.296791444,0,https://www.sec.gov/Archives/edgar/data/2969/000000296919000051/apd-10xkx30sep19.htm,
899051,ALLSTATE CORP,2019,20200221,0.323529412,0,https://www.sec.gov/Archives/edgar/data/899051/000089905120000013/allcorp-12311910xk.htm,
764180,"ALTRIA GROUP, INC.",2019,20200225,0.27540107,0,https://www.sec.gov/Archives/edgar/data/764180/000076418020000018/a2019form10-kq4.htm,
1002910,AMEREN CORP,2019,20200228,0.227272727,0,https://www.sec.gov/Archives/edgar/data/18654/000100291020000077/aee201910-k.htm,
4904,AMERICAN ELECTRIC POWER CO INC,2019,20200220,0.336898396,1,https://www.sec.gov/Archives/edgar/data/4904/000000490420000007/aep10klegal20194q.htm,['https://www.sec.gov/Archives/edgar/data/4904/000000490420000007/aep10kfrex1320194q.htm']
4962,AMERICAN EXPRESS CO,2019,20200213,0.334224599,0,https://www.sec.gov/Archives/edgar/data/4962/000000496220000030/axp-20191231.htm,
5272,AMERICAN INTERNATIONAL GROUP INC,2019,20200221,0.398395722,0,https://www.sec.gov/Archives/edgar/data/5272/000110465920023889/aig-20191231.htm,
318154,AMGEN INC,2019,20200212,0.360962567,0,https://www.sec.gov/Archives/edgar/data/318154/000031815420000017/amgn-12312019x10kq42019.htm,
6281,ANALOG DEVICES INC,2019,20191126,0.312834225,0,https://www.sec.gov/Archives/edgar/data/6281/000000628119000144/adi-20191102.htm,
315293,Aon plc,2019,20200214,0.323529412,0,https://www.sec.gov/Archives/edgar/data/315293/000162828020001607/aonplc201910-k.htm,
6769,APACHE CORP,2019,20200228,0.270053476,0,https://www.sec.gov/Archives/edgar/data/6769/000173303720000004/apa10-k2019.htm,
320193,Apple Inc.,2019,20191031,0.237967914,0,https://www.sec.gov/Archives/edgar/data/320193/000032019319000119/a10-k20199282019.htm,
6951,APPLIED MATERIALS INC /DE,2019,20191213,0.264705882,0,https://www.sec.gov/Archives/edgar/data/6951/000000695119000046/amat-20191027.htm,
7084,Archer-Daniels-Midland Co,2019,20200218,0.256684492,0,https://www.sec.gov/Archives/edgar/data/7084/000000708420000009/adm-20191231x10k.htm,
732717,AT&T INC.,2019,20200220,0.328877005,0,https://www.sec.gov/Archives/edgar/data/732717/000156276220000064/t-20191231.htm,
769397,AUTODESK INC,2019,20190325,0.323529412,0,https://www.sec.gov/Archives/edgar/data/769397/000076939719000016/adsk-0131201910xk.htm,
8670,AUTOMATIC DATA PROCESSING INC,2019,20190809,0.248663102,0,https://www.sec.gov/Archives/edgar/data/8670/000000867019000021/q4fy1910k.htm,
866787,AUTOZONE INC,2019,20191028,0.187165775,0,https://www.sec.gov/Archives/edgar/data/866787/000119312519276201/d771460d10k.htm,
8818,Avery Dennison Corp,2019,20200226,0.280748663,1,https://www.sec.gov/Archives/edgar/data/8818/000110465920025360/avy-20191228x10k9cf60b.htm,"['https://www.sec.gov/Archives/edgar/data/8818/000110465920025360/avy-20191228xex13aca6c.htm', 'https://www.sec.gov/Archives/edgar/data/8818/000110465920025360/avy-20191228xex13aca6c.htm']"
9389,BALL Corp,2019,20200219,0.280748663,0,https://www.sec.gov/Archives/edgar/data/9389/000155837020001005/bll-20191231x10k1a847a.htm,
70858,BANK OF AMERICA CORP /DE/,2019,20200219,0.336898396,0,https://www.sec.gov/Archives/edgar/data/70858/000007085820000011/bac-1231201910xk.htm,
1390777,Bank of New York Mellon Corp,2019,20200227,0.35828877,1,https://www.sec.gov/Archives/edgar/data/1390777/000139077720000044/form10-k4q19.htm,['https://www.sec.gov/Archives/edgar/data/1390777/000139077720000044/form10-kex1314q19.htm']
10456,BAXTER INTERNATIONAL INC,2019,20200317,0.312834225,0,https://www.sec.gov/Archives/edgar/data/10456/000162828020003693/bax-20191231.htm,
10795,BECTON DICKINSON & CO,2019,20191127,0.310160428,0,https://www.sec.gov/Archives/edgar/data/10795/000001079519000044/bdx2019-09x3010xk.htm,
764478,BEST BUY CO INC,2019,20190328,0.272727273,0,https://www.sec.gov/Archives/edgar/data/764478/000076447819000009/bby-2019x10k.htm,
12927,BOEING CO,2019,20200131,0.304812834,0,https://www.sec.gov/Archives/edgar/data/12927/000001292720000014/a201912dec3110k.htm,
885725,BOSTON SCIENTIFIC CORP,2019,20200225,0.326203209,0,https://www.sec.gov/Archives/edgar/data/885725/000088572520000012/a2019form10-k.htm,
14272,BRISTOL MYERS SQUIBB CO,2019,20200224,0.318181818,0,https://www.sec.gov/Archives/edgar/data/14272/000001427220000082/bmy-20191231x10xk.htm,
14693,BROWN FORMAN CORP,2019,20190613,0.254010695,0,https://www.sec.gov/Archives/edgar/data/14693/000001469319000099/bfb-2019430x10kapril.htm,
16732,CAMPBELL SOUP CO,2019,20190926,0.219251337,0,https://www.sec.gov/Archives/edgar/data/16732/000001673219000070/cpb-7282019x10xk.htm,
927628,CAPITAL ONE FINANCIAL CORP,2019,20200220,0.35026738,0,https://www.sec.gov/Archives/edgar/data/927628/000092762820000102/cof-12312019x10k.htm,
721371,CARDINAL HEALTH INC,2019,20190820,0.262032086,0,https://www.sec.gov/Archives/edgar/data/721371/000072137119000090/a19q4_10kx063019xform10-k.htm,
815097,CARNIVAL CORP,2019,20200128,0.248663102,1,https://www.sec.gov/Archives/edgar/data/815097/000081509720000003/a2019form10-kfrontpart.htm,['https://www.sec.gov/Archives/edgar/data/815097/000081509720000003/a2019ex-13.htm']
18230,CATERPILLAR INC,2019,20200219,0.286096257,0,https://www.sec.gov/Archives/edgar/data/18230/000001823020000056/cat10-k12312019.htm,
1130310,CENTERPOINT ENERGY INC,2019,20200227,0.318181818,0,https://www.sec.gov/Archives/edgar/data/48732/000113031020000016/cnp10k12312019.htm,
93410,CHEVRON CORP,2019,20200221,0.251336898,0,https://www.sec.gov/Archives/edgar/data/93410/000009341020000010/cvx12312019-10kdoc.htm,
896159,Chubb Ltd,2019,20200227,0.310160428,0,https://www.sec.gov/Archives/edgar/data/896159/000089615920000003/cb-12312019x10k.htm,
1739940,Cigna Corp,2019,20200227,0.328877005,0,https://www.sec.gov/Archives/edgar/data/1739940/000173994020000006/ci-20191231.htm,
20286,CINCINNATI FINANCIAL CORP,2019,20200225,0.243315508,0,https://www.sec.gov/Archives/edgar/data/20286/000002028620000011/cinf-20191231x10k.htm,
858877,"CISCO SYSTEMS, INC.",2019,20190905,0.302139037,0,https://www.sec.gov/Archives/edgar/data/858877/000085887719000012/csco-2019727x10k.htm,
831001,CITIGROUP INC,2019,20200221,0.382352941,0,https://www.sec.gov/Archives/edgar/data/831001/000083100120000031/c-12312019x10k.htm,
877890,CITRIX SYSTEMS INC,2019,20200214,0.323529412,0,https://www.sec.gov/Archives/edgar/data/877890/000087789020000051/ctxs-20191231.htm,
21076,CLOROX CO /DE/,2019,20190814,0.22459893,0,https://www.sec.gov/Archives/edgar/data/21076/000002107619000012/fy19clx10k.htm,
811156,CMS ENERGY CORP,2019,20200206,0.29144385,0,https://www.sec.gov/Archives/edgar/data/201533/000081115620000004/a2019form10-kxcmsenerg.htm,
21344,COCA COLA CO,2019,20200224,0.323529412,0,https://www.sec.gov/Archives/edgar/data/21344/000002134420000006/a2019123110-k.htm,
21665,COLGATE PALMOLIVE CO,2019,20200221,0.237967914,0,https://www.sec.gov/Archives/edgar/data/21665/000002166520000004/cl-12312019x10k.htm,
1166691,COMCAST CORP,2019,20200130,0.312834225,0,https://www.sec.gov/Archives/edgar/data/902739/000116669120000008/cmcsa-12312019x10k.htm,
28412,COMERICA INC /NEW/,2019,20200211,0.296791444,0,https://www.sec.gov/Archives/edgar/data/28412/000002841220000034/a201910k.htm,
23217,CONAGRA BRANDS INC.,2019,20190719,0.267379679,0,https://www.sec.gov/Archives/edgar/data/23217/000002321719000006/cag-2019x10k.htm,
1163165,CONOCOPHILLIPS,2019,20200218,0.299465241,0,https://www.sec.gov/Archives/edgar/data/1163165/000119312520039954/d875559d10k.htm,
